GEOID,population,lat,lng
48453031600,2365,30.4244145,-97.7378601
48453031700,4509,30.1860731,-97.8382648
48453031800,5255,30.1807637,-97.8246003
48453031900,6160,30.1702304,-97.8391279
48453032000,6301,30.2305183,-97.8442213
48453032100,5434,30.2227903,-97.8190628
48453032200,2251,30.3628734,-97.7577515
48453032300,3908,30.3576147,-97.7498273
48453032400,1558,30.3907522,-97.7387405
48453032500,4759,30.4064883,-97.7371433
48453032600,5829,30.4093024,-97.7785466
48453032700,4159,30.426135,-97.769797
48453032800,2206,30.3978551,-97.7639672
48453032900,7748,30.3610724,-97.8294804
48453033000,7074,30.2426667,-97.9012765
48453033100,4710,30.3716458,-97.9843159
48453033200,5068,30.1362252,-97.8394382
48453033300,9564,30.1633154,-97.8836762
48453033400,2720,30.2118405,-97.840445
48453033500,5460,30.2047099,-97.849773
48453033600,4819,30.367999,-97.9644568
48453033700,2495,30.4397653,-97.7964627
48453033800,5004,30.4293747,-97.7930498
48453033900,5638,30.3329212,-97.8698378
48453034000,7381,30.3222727,-97.9260676
48453034100,5615,30.4443838,-97.736132
48453034200,6365,30.433621,-97.7485601
48453034300,4893,30.4366677,-97.813675
48453034400,3378,30.4409314,-97.8316004
48453034500,2346,30.4326163,-97.8215891
48453034600,4889,30.4135217,-97.834548
48453034700,5683,30.2224767,-97.8809046
48453034800,5129,30.2059802,-97.8810461
48453034900,7596,30.3794397,-97.9002912
48453035000,7266,30.3656469,-97.875321
48453035100,4242,30.3429802,-97.9166988
48453035200,3999,30.4135655,-98.0352285
48453035300,2022,30.4355526,-98.0959102
48453035400,5518,30.3500355,-98.0255524
48453035500,4437,30.479061,-97.8542279
48453035600,2033,30.4624119,-97.8909559
48453035700,4785,30.4604065,-97.8508158
48453035800,4420,30.4243363,-97.8684713
48453035900,3176,30.5909908,-97.96217
48453036000,1994,30.5453488,-97.897134
48453036100,4899,30.5286086,-97.8795544
48453036200,2683,30.5290169,-97.9117912
48453036300,1613,30.5486587,-97.9935289
48453036400,2299,30.4925135,-98.036761
48453036500,7797,30.3507417,-98.0873904
48453036600,8848,30.2508777,-97.9688088
48453036700,7934,30.1956961,-97.9036899
48453036800,4462,30.1855769,-97.8787421
48453036900,4442,30.3427938,-97.9857511
48453037000,6281,30.3209538,-97.975287
48453037100,2629,30.1588414,-97.8568373
48453037200,6211,30.1563493,-97.8441055
48453037300,3234,30.4571052,-97.9890745
48453037400,4591,30.427297,-98.0102003
48453037500,1602,30.5029233,-97.8974312
48453037600,3535,30.4350606,-97.9627803
48453040000,6361,30.341939,-97.7073241
48453040100,4302,30.3571952,-97.710326
48453040200,3013,30.3261722,-97.6850111
48453040300,7645,30.3451014,-97.6875541
48453040400,3962,30.3666043,-97.7346717
48453040500,5312,30.3602083,-97.7222096
48453040600,3929,30.3634222,-97.7026672
48453040700,7248,30.3718046,-97.7148275
48453040800,5056,30.3809804,-97.7086052
48453040900,6562,30.3741907,-97.6963208
48453041000,7089,30.3700998,-97.6868972
48453041100,1762,30.3851014,-97.6791969
48453041200,2811,30.4022505,-97.6830267
48453041300,4285,30.4215757,-97.7237276
48453041400,2538,30.416408,-97.7128269
48453041500,2659,30.3801479,-97.6688196
48453041600,7549,30.3640039,-97.6764974
48453041700,2158,30.3884926,-97.7000985
48453041800,3675,30.3959664,-97.7013724
48453041900,3237,30.3924913,-97.6904457
48453042000,2436,30.4359727,-97.7137497
48453042100,5088,30.4128633,-97.6797798
48453042200,4008,30.4119145,-97.7017819
48453042300,3364,30.4434582,-97.6799551
48453042400,11722,30.3632228,-97.5756802
48453042500,7341,30.4467543,-97.5282756
48453042600,4134,30.4529445,-97.6463726
48453042700,4347,30.4637511,-97.6390251
48453042800,6343,30.4531146,-97.626688
48453042900,3218,30.4323294,-97.6762801
48453043000,3774,30.449032,-97.7018024
48453043100,3005,30.3568037,-97.6945958
48453043200,2923,30.3505988,-97.7006168
48453043300,3708,30.3329402,-97.6956402
48453043400,3657,30.3263265,-97.7003113
48453043500,7281,30.3621556,-97.6590251
48453043600,3854,30.3379331,-97.6621546
48453043700,2332,30.392312,-97.6673246
48453043800,3272,30.3837964,-97.6583073
48453043900,8592,30.4072295,-97.6572568
48453044000,3167,30.3986848,-97.6632231
48453044100,3933,30.4408319,-97.6526973
48453044200,5344,30.4301484,-97.663273
48453044300,7018,30.418258,-97.6484248
48453044400,6540,30.4339011,-97.6354897
48453044500,3172,30.4355149,-97.6244988
48453044600,5112,30.4211949,-97.6367359
48453044700,2026,30.4143113,-97.6281881
48453044800,4788,30.4148189,-97.5981651
48453044900,8901,30.3914083,-97.6222572
48453045000,2554,30.3712916,-97.6410467
48453045100,2812,30.4330873,-97.6924317
48453045200,4226,30.4244581,-97.6887856
48453045300,4120,30.3995463,-97.7113498
48453045400,6785,30.3918865,-97.725016
48453045500,2967,30.4530669,-97.6895596
48453045600,5619,30.4670523,-97.6806292
48453045700,3687,30.4538873,-97.6721924
48453045800,2708,30.4078569,-97.4406984
48453045900,11718,30.3740813,-97.5045468
48453046000,4899,30.4877948,-97.5978495
48453046100,6972,30.4715763,-97.6078609
48453046200,7446,30.4739828,-97.6302255
48453046300,2175,30.4486568,-97.6122968
48453046400,3537,30.4727742,-97.6581965
48453046500,3407,30.4576023,-97.6593021
48453046600,5415,30.4896433,-97.5688576
48453046700,3750,30.4736215,-97.5805078
48453046800,11615,30.4703121,-97.5587761
48453046900,9175,30.4537956,-97.5790163
48453047000,1571,30.4373117,-97.5915846
48453980000,3,30.1946633,-97.6666609
48455950100,2422,31.1607071,-95.0038061
48455950200,3627,31.0555198,-95.1696552
48455950300,1695,31.0113591,-95.3309378
48455950400,3935,30.9135413,-95.3376652
48455950500,1923,30.9512487,-95.3839288
48457950100,2709,30.9522771,-94.4425644
48457950201,3260,30.7494535,-94.3532943
48457950202,3757,30.7676649,-94.4962899
48457950300,2329,30.7764652,-94.4289941
48457950400,4672,30.6828972,-94.2158584
48457950500,3071,30.6057245,-94.4487246
48459950101,4219,32.8616272,-94.7319144
48459950102,4643,32.7363429,-94.7692195
48459950200,3750,32.8412548,-95.0114585
48459950301,4620,32.7563278,-95.0591623
48459950302,4310,32.7052643,-95.0282436
48459950400,4382,32.7302488,-94.9457906
48459950501,3006,32.5837433,-95.0213824
48459950502,2613,32.6545433,-95.1149913
48459950600,4151,32.5714943,-94.9552115
48459950700,5198,32.6347764,-94.8478076
48461950100,1089,31.3821439,-101.960601
48461950200,2219,31.345993,-102.2078283
48463950100,2614,29.4380367,-99.5286644
48463950201,2440,29.3629036,-99.8981322
48463950202,4679,29.160723,-99.6541176
48463950300,6283,29.2243192,-99.7961842
48463950400,3351,29.2225717,-99.7755996
48463950500,5197,29.190241,-99.7868978
48465950202,4713,29.3961256,-100.9142775
48465950203,4839,29.4184566,-100.9257055
48465950301,4623,29.379955,-100.9173668
48465950302,3718,29.363433,-100.928343
48465950400,3351,29.380264,-100.873683
48465950501,2392,29.3294008,-100.804114
48465950502,5050,29.4126629,-100.7567868
48465950601,3648,29.3658364,-100.8723386
48465950602,3596,29.3561738,-100.885182
48465950701,2512,29.3508726,-100.8947198
48465950702,3624,29.347374,-100.9189615
48465950801,3587,29.4186642,-100.9971187
48465950802,1933,29.9411357,-101.175999
48465980000,0,29.3738296,-100.9255655
48467950100,5193,32.652345,-95.731131
48467950200,3444,32.6750866,-95.7078891
48467950300,5112,32.7065436,-95.8735358
48467950400,5980,32.6808576,-95.9590973
48467950500,4945,32.708164,-96.0016943
48467950601,4245,32.5808008,-95.838978
48467950602,4376,32.5310159,-95.9040978
48467950700,4749,32.5566829,-95.8774051
48467950801,4639,32.5593084,-95.6552818
48467950802,1536,32.4889119,-95.683087
48467950901,5065,32.4040502,-95.7133893
48467950902,3144,32.4195402,-95.5702975
48467951001,2602,32.412526,-95.9040381
48467951002,4511,32.4561143,-96.0208401
48469000100,1767,28.7968141,-97.0049608
48469000201,2992,28.8004674,-96.9896736
48469000202,5797,28.7991308,-96.9730966
48469000301,1865,28.7730424,-96.9983456
48469000302,2196,28.7806152,-96.9789601
48469000400,1662,28.8170609,-97.0140305
48469000501,4006,28.8318086,-96.9996578
48469000502,3587,28.8276673,-96.9864662
48469000601,2656,28.8132504,-96.9977103
48469000602,3975,28.8153409,-96.9816149
48469000700,3449,28.7960776,-96.882636
48469000800,2154,28.7787803,-96.7560892
48469001300,2289,28.6195075,-97.0548161
48469001401,4229,28.8014068,-97.0776323
48469001402,4377,28.8525501,-97.171479
48469001501,3634,28.9586119,-97.0658472
48469001503,2401,28.8536134,-97.0048177
48469001504,8664,28.8821455,-97.0189607
48469001601,6410,28.8484741,-96.9889846
48469001604,6496,28.8343549,-96.973906
48469001605,3387,28.8240581,-96.9617946
48469001607,4193,28.9548561,-96.9130433
48469001608,5237,28.8418315,-96.9628935
48469001700,3896,28.6840296,-96.9185137
48469980000,0,28.8533353,-96.9233441
48471790101,7170,30.9115874,-95.5140908
48471790102,4039,30.8135198,-95.473324
48471790103,5642,30.7754196,-95.4240303
48471790200,7162,30.6103673,-95.4205916
48471790301,3661,30.6350681,-95.6924648
48471790302,7092,30.5829912,-95.5582557
48471790401,7277,30.7584104,-95.7529329
48471790402,4918,30.8324089,-95.6707681
48471790500,7609,30.7317323,-95.5645559
48471790600,5209,30.7332417,-95.5389433
48471790700,8658,30.6989074,-95.5362797
48471790800,7963,30.707623,-95.5547372
48473680100,9840,29.8126957,-95.871461
48473680201,5454,29.8928625,-95.9918963
48473680202,5690,29.7723311,-95.9646002
48473680301,3596,30.068493,-95.9523219
48473680302,2911,29.9926345,-95.9420713
48473680303,4632,30.0884516,-96.0075188
48473680501,4879,29.9759637,-96.0713075
48473680502,4337,30.1525235,-96.0834706
48473680601,2639,30.1297666,-95.8490237
48473680602,6975,30.1946081,-95.8665173
48473980000,5841,30.0947676,-95.9822552
48475950100,4201,31.5130687,-103.1051127
48475950200,4233,31.5920925,-102.8739804
48475950300,3210,31.584953,-102.9026401
48477170100,3573,30.2045086,-96.3401166
48477170201,3612,30.1714261,-96.4152326
48477170202,3053,30.1947643,-96.4557097
48477170300,6428,30.1372117,-96.3710508
48477170400,6990,30.1231886,-96.4318686
48477170501,3290,30.1752627,-96.614
48477170502,3666,30.2913723,-96.4103599
48477170601,3175,30.1557875,-96.2360593
48477170602,2018,30.2954647,-96.1939777
48479000101,4072,27.4992029,-99.473483
48479000105,2339,27.4909891,-99.4680465
48479000106,3471,27.4850067,-99.4671058
48479000107,2758,27.4773716,-99.4680566
48479000108,3499,27.4689977,-99.4661354
48479000109,2215,27.4712775,-99.4768324
48479000200,3810,27.5006131,-99.4870946
48479000300,1927,27.5045474,-99.4993314
48479000601,2528,27.5167885,-99.513606
48479000602,2135,27.5214056,-99.5200995
48479000700,2517,27.5166757,-99.5064108
48479000800,2394,27.5129565,-99.4975918
48479000901,4468,27.5184031,-99.4841432
48479000903,2124,27.5264246,-99.4896241
48479000904,3074,27.5167011,-99.4896709
48479001001,4300,27.5125553,-99.4699858
48479001003,2931,27.5065988,-99.4592268
48479001004,1818,27.5056714,-99.4693246
48479001101,3584,27.5271403,-99.4718907
48479001103,1549,27.5203409,-99.4654479
48479001104,3052,27.5202551,-99.4741228
48479001105,2507,27.5211435,-99.4597631
48479001201,2504,27.526674,-99.4974837
48479001202,2614,27.5198412,-99.4978312
48479001300,3290,27.5272234,-99.5095084
48479001401,3309,27.5372271,-99.5079467
48479001402,3004,27.5362985,-99.5181708
48479001501,2644,27.5351681,-99.4981552
48479001502,4391,27.5343479,-99.4872858
48479001601,4102,27.5418581,-99.4763547
48479001602,7810,27.5679011,-99.4567643
48479001706,4851,27.5427673,-99.493122
48479001709,6227,27.5637643,-99.486715
48479001710,1258,27.9177476,-99.4482784
48479001711,8052,27.636748,-99.540599
48479001714,5148,27.5524684,-99.4446045
48479001715,8028,27.5982639,-99.5055179
48479001716,5128,27.5860805,-99.5232715
48479001717,2915,27.5545939,-99.5142703
48479001718,2313,27.5524092,-99.4969386
48479001719,3369,27.5514465,-99.4857093
48479001720,5640,27.5743911,-99.4913181
48479001721,2022,27.5794068,-99.477382
48479001722,8276,27.5869992,-99.4587133
48479001723,4034,27.5981068,-99.4874565
48479001724,3122,27.5844531,-99.4891593
48479001725,5877,27.5998077,-99.458822
48479001726,4990,27.6084047,-99.4758859
48479001727,7699,27.6190694,-99.4306006
48479001806,8527,27.4567868,-99.4665166
48479001809,10372,27.4308116,-99.4644634
48479001810,6731,27.4654287,-99.4018486
48479001811,4160,27.4878395,-99.4561723
48479001813,780,27.3620025,-99.165782
48479001815,1211,27.5789118,-99.0101891
48479001816,4396,27.5375797,-99.3794643
48479001818,2578,27.2988412,-99.4752678
48479001819,5263,27.4243613,-99.4865075
48479001820,4772,27.4458444,-99.4903647
48479001821,3412,27.4483313,-99.4601917
48479001822,3136,27.4489275,-99.4712309
48479001823,4692,27.4760486,-99.4563902
48479001824,4669,27.4778786,-99.4477071
48479001825,4354,27.5022877,-99.4444592
48479001826,3962,27.4915497,-99.3834523
48479001827,656,27.3834745,-99.4825
48479001828,4500,27.3446153,-99.4844951
48479001900,3242,27.5046287,-99.5164642
48479980000,12,27.5444574,-99.4624607
48481740100,5678,29.4748207,-96.1823035
48481740200,1550,29.3521007,-96.0976277
48481740300,1315,29.3003354,-96.1457201
48481740400,5932,29.296308,-96.0842723
48481740500,3457,29.3761885,-96.0184171
48481740600,3767,29.2399484,-95.9857309
48481740700,1824,29.1753268,-96.1456018
48481740800,3861,29.2444143,-96.2329654
48481740901,3254,29.3071122,-96.3041556
48481740902,4315,29.2008399,-96.2845536
48481741000,4308,29.1065727,-96.2180885
48481741100,2309,29.1701887,-96.4333548
48483950100,2709,35.465224,-100.2470734
48483950300,2281,35.2650435,-100.324602
48485010100,1573,33.9037369,-98.4860383
48485010200,1067,33.9061088,-98.4989212
48485010400,2164,33.9211714,-98.4759061
48485010600,2302,33.8909331,-98.4972282
48485010700,2493,33.8954766,-98.5107848
48485010800,2378,33.8947558,-98.5201818
48485010900,1622,33.9035146,-98.5255606
48485011000,2306,33.911166,-98.5148878
48485011100,1419,33.9302213,-98.5047001
48485011200,2145,33.9900666,-98.4655136
48485011300,1205,33.9134831,-98.4397851
48485011400,2321,33.8944251,-98.4643498
48485011500,2380,33.8561524,-98.4548602
48485011600,4148,33.8618026,-98.493593
48485011700,2447,33.8699053,-98.5003445
48485011800,1990,33.8614164,-98.5055312
48485011901,2457,33.8688755,-98.5145791
48485011902,1428,33.8839811,-98.5092218
48485012001,3073,33.858343,-98.5278619
48485012002,3305,33.87411,-98.5260794
48485012100,3139,33.8645751,-98.5420174
48485012201,2639,33.8472875,-98.517274
48485012202,4458,33.8531148,-98.5547615
48485012301,5763,33.8471436,-98.5696618
48485012302,2457,33.8437997,-98.5966243
48485012401,2696,33.8507288,-98.620107
48485012402,5019,33.8706662,-98.5690999
48485012600,3987,33.879424,-98.5464763
48485012700,2347,33.8896798,-98.5347301
48485012800,4493,33.8790373,-98.640413
48485012900,2511,33.919813,-98.6104915
48485013000,2240,33.934653,-98.5344079
48485013100,8129,33.9817452,-98.5811817
48485013201,3230,33.9567902,-98.5193711
48485013202,2982,34.011988,-98.5351519
48485013300,1278,33.9768763,-98.5237212
48485013401,5071,33.9728757,-98.5067699
48485013502,5262,34.0609735,-98.5563486
48485013503,2867,34.0912333,-98.5844338
48485013504,2393,34.0943171,-98.5653466
48485013600,5906,33.9455613,-98.691091
48485013700,2301,34.029846,-98.928401
48485013800,3959,34.0140713,-98.782429
48485980000,0,33.9896044,-98.4966266
48487950300,2122,34.082338,-99.2342141
48487950500,2522,34.1605045,-99.3431397
48487950600,5875,34.1271077,-99.3141622
48487950700,2368,34.1379109,-99.2549782
48489950300,4787,26.4850522,-97.8235686
48489950400,7526,26.4842078,-97.7343193
48489950500,3089,26.4046271,-97.7275193
48489950600,2363,26.342102,-97.6967706
48489950700,2399,26.5154928,-97.5789448
48489990000,0,26.5062493,-97.2239592
48491020106,3924,30.7141163,-97.6805146
48491020108,3908,30.6801182,-97.6802705
48491020109,4835,30.6886904,-97.7637326
48491020111,3179,30.6661347,-97.7073128
48491020113,2679,30.670166,-97.6621115
48491020114,5422,30.6653019,-97.684478
48491020115,5577,30.7015223,-97.7020491
48491020116,3637,30.72099,-97.7073613
48491020117,2213,30.7396574,-97.7137365
48491020118,4383,30.7088636,-97.7369675
48491020119,2499,30.7233321,-97.7579236
48491020120,4994,30.6616942,-97.8255848
48491020121,2706,30.651409,-97.7009478
48491020122,2556,30.6645427,-97.7786161
48491020123,3051,30.6226972,-97.709388
48491020124,5929,30.608784,-97.7812382
48491020201,1849,30.8350814,-97.7475505
48491020203,3404,30.754459,-97.7624053
48491020205,4535,30.7446283,-97.8396286
48491020206,2530,30.8325817,-97.8257766
48491020207,5608,30.6881923,-97.9002087
48491020208,3058,30.7595751,-97.9297043
48491020310,5351,30.5446692,-97.7699295
48491020311,10330,30.4844971,-97.7975309
48491020319,7209,30.5593762,-97.8186525
48491020321,2610,30.5488699,-97.847359
48491020323,2714,30.5343584,-97.8532071
48491020325,2359,30.5366512,-97.8418213
48491020326,6699,30.4916348,-97.8494782
48491020327,3957,30.5182459,-97.8329099
48491020329,8540,30.6326595,-97.8701491
48491020330,5187,30.6594405,-97.9641351
48491020331,6358,30.5713714,-97.8732888
48491020332,4181,30.565894,-97.8547099
48491020333,4908,30.4667601,-97.8304796
48491020334,6344,30.472355,-97.8157906
48491020335,3901,30.5023556,-97.8391484
48491020336,4905,30.494069,-97.830116
48491020337,4924,30.5361742,-97.861811
48491020338,5147,30.5522664,-97.8668242
48491020339,2950,30.5735183,-97.8099566
48491020340,3106,30.5962242,-97.8428536
48491020341,2936,30.5697159,-97.8384859
48491020342,2953,30.6017833,-97.8749424
