plant_code,lat,lon,state,grid_voltage_kv,grid_voltage_2_kv,grid_voltage_3_kv,nerc_region,balancing_authority
66392,30.394298,-81.557214,FL,25.0,4.16,0.48,SERC,JEA
66393,41.814444,-76.2875,PA,12.47,,,RFC,PJM
66394,34.432367,-119.868084,CA,66.0,,,WECC,CISO
66395,33.719111,-118.272621,CA,34.5,,,WECC,LDWP
66396,31.521467,-96.67385,TX,69.0,,,TRE,ERCO
66397,31.427419,-97.310861,TX,138.0,,,TRE,ERCO
66398,31.872617,-96.700003,TX,69.0,,,TRE,ERCO
66399,31.54,-97.409,TX,138.0,,,TRE,ERCO
66400,29.271,-98.456,TX,138.0,,,TRE,ERCO
66401,31.941,-97.021,TX,345.0,,,TRE,ERCO
66402,46.909,-68.046,ME,12.47,,,NPCC,ISNE
66403,46.93905,-67.92889,ME,12.47,,,NPCC,ISNE
66404,37.120814,-109.411511,UT,24.9,69.0,,WECC,PACE
66405,33.434335,-104.447561,NM,115.0,,,WECC,SWPP
66406,42.962333,-114.517194,ID,34.5,,,WECC,IPCO
66408,32.066593,-106.285301,NM,345.0,,,WECC,EPE
66409,34.28093,-118.90296,CA,66.0,,,WECC,CISO
66410,31.738177,-98.213739,TX,69.0,,,TRE,ERCO
66411,25.94113,-97.53276,TX,138.0,,,TRE,ERCO
66412,32.070736,-104.161647,NM,115.0,,,MRO,SWPP
66413,40.127951,-111.63336,UT,12.47,,,WECC,PACE
66414,29.02939,-96.2362,TX,345.0,,,TRE,ERCO
66415,39.79603,-85.50854,IN,4.16,,,RFC,MISO
66416,38.67826,-87.20084,IN,12.47,,,RFC,MISO
66417,41.878118,-71.163542,MA,13.8,7.96,,NPCC,ISNE
66418,34.052037,-82.722204,GA,115.0,,,SERC,SOCO
66419,43.0466,-89.239311,WI,480.0,,,RFC,MISO
66420,30.998647,-97.259017,TX,345.0,,,TRE,ERCO
66421,29.282259,-100.20977,TX,115.0,,,TRE,ERCO
66422,44.053575,-92.548489,MN,13.8,,,MRO,MISO
66423,33.806779,-117.988626,CA,66.0,,,WECC,CISO
66424,42.169,-73.76708,NY,13.2,,,NPCC,NYIS
66425,42.248364,-73.738017,NY,13.2,,,NPCC,NYIS
66426,39.504761,-112.507706,UT,345.0,,,WECC,LDWP
66427,42.099331,-70.714586,MA,22.8,,,NPCC,ISNE
66428,40.768436,-74.498739,NJ,0.48,,,RFC,PJM
66429,41.271832,-73.122255,CT,0.48,,,NPCC,ISNE
66431,34.045225,-85.043819,GA,115.0,,,SERC,SOCO
66432,39.09194,-108.42313,CO,12.47,,,WECC,WACM
66433,44.19168,-93.19052,MN,13.8,,,MRO,MISO
66434,41.244288,-82.708949,OH,12.47,,,RFC,PJM
66435,44.47057,-95.06007,MN,12.47,,,MRO,MISO
66436,40.464272,-104.610156,CO,12.47,,,WECC,PSCO
66437,41.168019,-80.752918,OH,12.47,,,RFC,PJM
66438,40.379054,-75.30352,PA,12.47,,,RFC,PJM
66440,39.89148,-77.162783,PA,115.0,,,RFC,PJM
66441,38.264271,-87.001889,IN,138.0,,,RFC,MISO
66442,42.30895,-77.0403,NY,34.5,,,NPCC,NYIS
66443,40.947494,-75.827206,PA,12.47,,,RFC,PJM
66444,41.4587,-83.369009,OH,12.47,,,RFC,PJM
66445,41.475957,-75.600602,PA,12.0,,,RFC,PJM
66446,40.188351,-76.171216,PA,12.47,,,RFC,PJM
66447,41.621053,-71.05525,MA,13.2,,,NPCC,ISNE
66448,42.003322,-80.320237,PA,12.47,,,RFC,PJM
66449,42.8691,-73.6153,NY,13.2,,,NPCC,NYIS
66450,40.446517,-75.34042,PA,12.47,,,RFC,PJM
66451,40.630683,-76.178126,PA,12.0,,,RFC,PJM
66452,40.911223,-77.044973,PA,12.47,,,RFC,PJM
66453,41.086303,-81.72744,OH,12.47,,,RFC,PJM
66454,40.275214,-75.289218,PA,12.47,,,RFC,PJM
66455,41.336413,-72.105611,CT,13.2,,,RFC,ISNE
66456,38.235224,-122.092666,CA,12.5,,,WECC,CISO
66457,40.552176,-74.232565,NY,13.2,,,NPCC,NYIS
66458,34.03625,-117.206211,CA,4.2,,,WECC,CISO
66459,36.65388,-121.62369,CA,0.5,,,WECC,CISO
66460,40.536563,-74.240941,NY,13.2,,,NPCC,NYIS
66461,33.92444,-116.98763,CA,115.0,,,WECC,CISO
66462,34.41,-118.45,CA,66.0,,,WECC,CISO
66464,41.03539,-81.74896,OH,12.47,,,RFC,PJM
66465,35.90708,-78.19376,NC,23.0,,,SERC,DUK
66466,34.98809,-118.908812,CA,12.47,,,WECC,PACW
66468,36.817101,-119.681918,CA,4.16,,,WECC,CISO
66469,36.799669,-119.640598,CA,12.0,,,WECC,CISO
66470,36.890115,-119.736674,CA,21.0,,,WECC,CISO
66471,33.599167,-95.525056,TX,138.0,,,TRE,ERCO
66472,34.151193,-117.23025,CA,66.0,12.0,,WECC,CISO
66473,42.157714,-75.045106,NY,34.5,,,NPCC,NYIS
66474,42.026499,-71.528503,MA,13.8,,,NPCC,ISNE
66475,34.05523,-117.377807,CA,0.48,,,WECC,CISO
66476,34.026711,-117.521139,CA,0.48,,,WECC,CISO
66477,44.728051,-93.960129,MN,13.8,,,MRO,MISO
66478,36.682944,-108.450228,NM,345.0,,,WECC,PNM
66479,45.597629,-94.863109,MN,12.47,,,MRO,MISO
66480,44.12522,-93.28033,MN,12.47,,,MRO,MISO
66481,41.661,-73.742,NY,13.2,,,NPCC,NYIS
66482,42.277433,-73.709201,NY,34.5,,,NPCC,NYIS
66483,41.865,-73.703,NY,13.2,,,NPCC,NYIS
66484,37.091539,-111.725505,UT,230.0,,,WECC,PACE
66485,39.886,-75.109,NJ,0.48,,,RFC,PJM
66486,41.081,-74.174,NJ,13.2,,,RFC,PJM
66487,36.419826,-79.907098,NC,12.47,,,SERC,DUK
66488,41.42453,-74.36029,NY,13.2,,,NPCC,NYIS
66489,43.31085,-77.78582,NY,12.47,,,NPCC,NYIS
66490,43.19567,-75.26312,NY,13.2,,,NPCC,NYIS
66492,37.0543,-120.63523,CA,12.0,,,WECC,CISO
66493,26.934822,-99.223987,TX,138.0,,,TRE,ERCO
66494,33.739005,-117.1698,CA,500.0,,,WECC,CISO
66495,41.602936,-74.137697,NY,13.2,,,NPCC,NYIS
66496,44.386814,-98.801075,SD,230.0,,,MRO,SWPP
66497,40.636787,-73.93435,NY,27.0,,,NPCC,ISNE
66498,40.609826,-74.090027,NY,13.0,,,NPCC,ISNE
66499,38.64022,-75.711068,MD,12.47,,,RFC,PJM
66500,33.227236,-117.017744,CA,69.0,,,WECC,CISO
66501,43.147448,-76.086772,NY,13.2,,,NPCC,NYIS
66502,33.227236,-117.017744,CA,69.0,,,WECC,CISO
66503,43.151269,-76.08879,NY,13.2,,,NPCC,NYIS
66504,42.836275,-73.943953,NY,13.2,,,NPCC,NYIS
66505,32.5945,-117.050694,CA,12.0,,,WECC,CISO
66506,37.360955,-120.719395,CA,12.0,,,WECC,CISO
66507,41.207028,-89.031736,IL,13.2,,,SERC,MISO
66508,41.172704,-89.028765,IL,13.2,,,SERC,MISO
66509,37.788679,-121.194505,CA,0.48,,,WECC,CISO
66510,36.864882,-121.776707,CA,0.48,,,WECC,CISO
66511,34.012142,-117.38107,CA,4.8,,,WECC,CISO
66512,44.328818,-69.819612,ME,12.47,,,NPCC,ISNE
66513,41.702987,-70.888801,MA,13.2,,,NPCC,ISNE
66514,42.503322,-73.220428,MA,2.28,,,NPCC,ISNE
66516,32.652269,-96.755768,TX,4.8,,,TRE,ERCO
66517,29.825138,-95.247062,TX,0.48,,,TRE,ERCO
66518,29.695953,-95.07516,TX,4.8,,,TRE,MISO
66519,29.614979,-95.070231,TX,4.8,,,TRE,ERCO
66520,32.77442,-96.56668,TX,0.48,,,TRE,ERCO
66521,42.242298,-75.533637,NY,34.5,,,NPCC,NYIS
66522,43.049931,-78.746052,NY,13.2,,,NPCC,NYIS
66523,42.294646,-76.947166,NY,34.5,,,NPCC,NYIS
66524,42.252071,-75.826416,NY,38.0,,,NPCC,NYIS
66525,42.431064,-79.302471,NY,34.5,,,NPCC,NYIS
66526,42.847208,-77.718272,NY,13.2,,,NPCC,NYIS
66527,43.027501,-78.92066,NY,15.0,,,NPCC,NYIS
66528,42.952629,-78.61796,NY,12.47,,,NPCC,NYIS
66529,44.678878,-74.964072,NY,15.0,,,NPCC,NYIS
66530,44.678878,-74.964072,NY,15.0,,,NPCC,NYIS
66531,31.7983,-101.9043,TX,138.0,,,TRE,ERCO
66532,33.7841,-118.0509,CA,12.47,,,WECC,CISO
66533,33.7899,-118.0639,CA,12.47,,,WECC,CISO
66536,39.270749,-76.550534,MD,0.48,,,RFC,PJM
66537,39.270749,-76.551326,MD,0.48,,,RFC,PJM
66538,39.273131,-76.545994,MD,0.48,,,RFC,PJM
66539,39.273278,-76.544434,MD,0.48,,,RFC,PJM
66540,30.936,-101.607,TX,345.0,,,TRE,ERCO
66541,36.685103,-76.29661,VA,115.0,,,SERC,PJM
66542,33.371,-82.678,GA,115.0,,,SERC,SOCO
66543,31.976997,-88.887575,MS,115.0,,,SERC,SOCO
66544,30.437172,-89.502896,MS,115.0,,,SERC,SOCO
66545,41.095334,-86.691566,IN,345.0,,,RFC,PJM
66546,41.090899,-86.71283,IN,345.0,,,RFC,PJM
66547,41.197911,-77.218844,PA,69.0,,,RFC,PJM
66549,29.55952,-95.39038,TX,138.0,,,TRE,ERCO
66550,27.694932,-97.262513,TX,138.0,,,TRE,ERCO
66551,32.583468,-117.0968,CA,12.0,,,WECC,CISO
66552,32.82412,-117.15128,CA,12.0,,,WECC,CISO
66553,30.282497,-83.298234,FL,230.0,,,SERC,FPC
66554,44.96188,-95.49305,MN,12.47,,,MRO,MISO
66556,40.987526,-76.489233,PA,69.0,,,RFC,PJM
66557,40.596,-108.846,CO,230.0,,,WECC,SWPP
66558,30.3918,-92.4044,LA,138.0,,,SERC,MISO
66559,32.781168,-100.006455,TX,115.0,,,TRE,ERCO
66560,45.542649,-119.382165,OR,230.0,,,WECC,BPAT
66561,29.787919,-95.799137,TX,138.0,,,TRE,ERCO
66562,30.518818,-97.65854,TX,138.0,,,TRE,ERCO
66563,28.851871,-96.996805,TX,69.0,,,TRE,ERCO
66564,27.607476,-99.473866,TX,138.0,,,TRE,ERCO
66565,27.786287,-97.46234,TX,69.0,,,TRE,ERCO
66566,29.844469,-95.540618,TX,138.0,,,TRE,ERCO
66567,29.8397,-95.53685,TX,138.0,,,TRE,ERCO
66568,41.666523,-89.059804,IL,138.0,,,RFC,PJM
66569,42.90741,-115.181539,ID,138.0,,,WECC,IPCO
66570,37.5473,-95.8177,KS,12.5,,,MRO,SWPP
66571,33.155767,-97.254644,TX,14.4,,,TRE,ERCO
66572,32.494346,-101.276601,TX,24.9,,,TRE,ERCO
66573,44.909,-93.0317,MN,0.48,13.8,,MRO,MISO
66574,36.842533,-108.351358,NM,345.0,,,WECC,PNM
66575,33.809536,-115.793889,CA,220.0,,,WECC,CISO
66576,43.975105,-93.491546,MN,0.48,13.8,,MRO,MISO
66577,44.3163,-91.9954,MN,0.48,13.8,,MRO,MISO
66578,45.4295,-94.0237,MN,0.48,13.8,,MRO,MISO
66579,44.3845,-92.5712,MN,0.48,13.8,,MRO,MISO
66580,44.10649,-91.92889,MN,0.48,13.8,,MRO,MISO
66582,41.543781,-71.447334,RI,12.47,,,NPCC,ISNE
66583,41.65,-73.75,NY,13.2,,,NPCC,NYIS
66584,41.400949,-71.839504,RI,34.5,,,NPCC,ISNE
66585,42.5945,-72.4895,MA,13.8,,,NPCC,ISNE
66586,42.35,-73.85,NY,13.2,,,NPCC,NYIS
66587,38.551473,-96.150916,KS,480.0,,,MRO,SWPP
66588,33.250828,-91.922427,AR,480.0,,,SERC,MISO
66589,36.37342,-93.58618,AR,480.0,,,SERC,MISO
66590,34.075486,-91.828323,AR,480.0,,,SERC,MISO
66591,37.623563,-97.71672,KS,480.0,,,MRO,SWPP
66592,32.3103,-90.859867,MS,138.0,,,SERC,MISO
66593,30.106498,-94.170414,TX,138.0,,,TRE,ERCO
66594,30.178935,-95.538096,TX,138.0,,,TRE,ERCO
66595,29.575316,-95.636882,TX,138.0,,,TRE,ERCO
66596,29.004862,-95.388434,TX,138.0,,,TRE,ERCO
66597,29.820648,-94.913987,TX,138.0,,,TRE,ERCO
66598,34.609183,-117.454264,CA,115.0,,,WECC,CISO
66599,33.270508,-116.34698,CA,12.47,,,WECC,CISO
66600,33.014915,-79.930045,SC,115.0,,,SERC,SCEG
66601,29.943892,-95.531254,TX,345.0,,,TRE,ERCO
66602,34.151927,-78.89158,NC,23.0,,,SERC,CPLE
66603,34.212521,-119.129688,CA,16.0,,,WECC,CISO
66604,29.848372,-95.016398,TX,138.0,,,TRE,ERCO
66605,34.172948,-78.89158,NC,24.0,,,SERC,CPLE
66606,43.683001,-70.39824,ME,175.0,,,NPCC,ISNE
66607,36.419308,-90.64251,AR,480.0,,,SERC,MISO
66608,35.922262,-90.567226,AR,480.0,,,SERC,MISO
66609,37.985224,-96.860851,KS,480.0,,,MRO,SWPP
66610,35.629554,-91.230511,AR,480.0,,,SERC,MISO
66612,29.433657,-98.703454,TX,138.0,,,TRE,ERCO
66613,29.417338,-98.360879,TX,138.0,,,TRE,ERCO
66614,28.812804,-96.977765,TX,69.0,,,TRE,ERCO
66615,30.461,-92.532,LA,34.5,,,SERC,MISO
66616,27.577207,-99.276018,TX,138.0,,,TRE,ERCO
66617,33.955872,-118.2321,CA,69.0,,,WECC,CISO
66618,37.860925,-118.03408,NV,55.0,,,WECC,NEVP
66619,35.095124,-119.065909,CA,12.0,,,WECC,CISO
66620,35.00656,-117.54484,CA,115.0,,,WECC,CISO
66621,30.025251,-93.871344,TX,138.0,230.0,,SERC,MISO
66622,34.0878,-117.5872,CA,34.5,,,WECC,CISO
66623,33.505,-90.636,MS,115.0,,,SERC,MISO
66624,39.53729,-89.809783,IL,345.0,,,SERC,MISO
66625,33.255423,-91.668951,AR,115.0,,,SERC,MISO
66626,32.820018,-82.408788,GA,230.0,,,SERC,SOCO
66627,33.248767,-112.542402,AZ,500.0,,,WECC,SRP
66628,39.28345,-92.14203,MO,69.0,,,SERC,MISO
66629,39.156733,-91.847984,MO,69.0,,,SERC,MISO
66630,40.935947,-89.287892,IL,69.0,,,SERC,MISO
66631,40.891816,-90.668811,IL,69.0,,,SERC,MISO
66632,38.050106,-89.212676,IL,69.0,,,SERC,MISO
66633,40.182668,-89.720274,IL,69.0,,,SERC,MISO
66634,39.879553,-77.197226,PA,115.0,,,RFC,PJM
66635,36.667889,-79.755013,VA,138.0,,,SERC,PJM
66636,32.951288,-113.490521,AZ,500.0,,,WECC,CISO
66637,32.957479,-113.475962,AZ,500.0,,,WECC,CISO
66638,38.147724,-121.299694,CA,60.0,,,WECC,CISO
66639,30.203309,-83.85468,FL,115.0,,,SERC,FPC
66640,27.73525,-82.27925,FL,69.0,,,SERC,TEC
66641,27.976677,-81.609073,FL,69.0,,,SERC,TEC
66642,34.669592,-98.962312,OK,138.0,,,MRO,SPA
66643,41.17257,-87.00726,IN,138.0,,,RFC,MISO
66645,42.20193,-73.78298,NY,13.2,,,NPCC,NYIS
66646,37.765452,-82.474125,KY,138.0,,,SERC,PJM
66647,41.498,-85.69,IN,138.0,,,RFC,PJM
66648,35.618402,-119.840681,CA,21.0,,,WECC,CISO
66649,34.468646,-90.615106,AR,230.0,,,SERC,MISO
66650,38.762781,-122.692786,CA,230.0,,,WECC,CISO
66651,43.557,-112.441452,ID,115.0,,,WECC,PACE
66652,39.31771,-76.984541,MD,34.0,,,RFC,PJM
66653,39.314718,-76.978872,MD,34.0,,,RFC,PJM
66654,39.31891,-77.978914,MD,34.0,,,RFC,PJM
66655,39.314718,-76.978872,MD,34.0,,,RFC,PJM
66656,39.315392,-77.980215,MD,34.0,,,RFC,PJM
66657,40.351722,-80.670364,OH,69.0,,,NPCC,PJM
66658,40.351722,-80.670364,OH,138.0,,,NPCC,PJM
66659,36.6905,-119.74042,CA,115.0,,,WECC,CISO
66660,36.269531,-119.648737,CA,115.0,,,WECC,CISO
66661,36.240156,-119.904406,CA,115.0,,,WECC,CISO
66662,36.269531,-119.648737,CA,115.0,,,WECC,CISO
66663,42.2596,-79.6142,NY,230.0,,,NPCC,NYIS
66664,44.70049,-67.469765,ME,12.47,,,NPCC,ISNE
66665,43.67425,-70.731321,ME,12.5,,,NPCC,ISNE
66666,34.83427,-118.33898,CA,230.0,,,WECC,CISO
66667,34.835677,-118.146832,CA,11.64,,,WECC,CISO
66668,43.14014,-92.32443,IA,345.0,,,MRO,MISO
66669,38.788111,-122.721828,CA,230.0,,,WECC,CISO
66670,33.44065,-113.1352,AZ,500.0,,,WECC,AZPS
66671,32.458353,-82.394572,GA,230.0,,,SERC,SOCO
66672,40.852661,-81.15701,OH,138.0,,,RFC,PJM
66673,26.098075,-97.837522,TX,345.0,,,TRE,ERCO
66674,42.495,-78.082,NY,115.0,,,NPCC,NYIS
66675,42.21,-77.82,NY,115.0,,,NPCC,NYIS
66676,36.24918,-119.8852,CA,12.0,,,WECC,CISO
66677,36.30677,-119.23999,CA,12.0,,,WECC,CISO
66678,37.749678,-121.766083,CA,230.0,,,WECC,CISO
66679,35.98738,-119.48043,CA,12.0,,,WECC,CISO
66680,37.435853,-121.131037,CA,115.0,,,WECC,TIDC
66681,32.6926,-92.06645,LA,115.0,,,SERC,MISO
66682,42.907908,-78.660112,NY,34.5,,,NPCC,NYIS
66683,46.324097,-94.387861,MN,35.0,,,MRO,MISO
66684,39.414705,-112.440388,UT,230.0,345.0,,WECC,LDWP
66685,35.454196,-120.867069,CA,230.0,,,WECC,CISO
66686,36.233105,-117.96247,CA,230.0,,,WECC,LDWP
66687,35.309415,-89.866463,TN,345.0,,,SERC,TVA
66688,33.22392,-95.730767,TX,345.0,,,TRE,ERCO
66689,27.456115,-99.417339,TX,138.0,,,TRE,ERCO
66690,29.56318,-95.80023,TX,138.0,,,TRE,ERCO
66691,33.144326,-99.55977,TX,345.0,,,TRE,ERCO
66692,31.09456,-96.41413,TX,345.0,,,TRE,ERCO
66693,31.083773,-96.321797,TX,138.0,,,TRE,ERCO
66694,35.197003,-106.912536,NM,345.0,,,WECC,PNM
66695,37.961,-77.792,VA,34.5,,,SERC,PJM
66696,39.019518,-90.855165,MO,161.0,,,SERC,MISO
66697,41.883487,-85.073298,MI,138.0,,,RFC,MISO
66698,38.821772,-77.003539,DC,13.8,14.4,15.0,RFC,PJM
66699,35.04351,-117.3489,CA,220.0,,,WECC,CISO
66700,35.413724,-78.555424,NC,22.86,,,SERC,CPLE
66701,37.38332,-93.92999,MO,345.0,,,SERC,AECI
66702,39.525195,-83.021033,OH,138.0,,,RFC,PJM
66703,39.790103,-91.315075,IL,140.0,,,SERC,MISO
66704,31.251852,-103.17594,TX,100.0,,,TRE,ERCO
66705,30.845156,-94.491759,TX,115.0,,,TRE,MISO
66706,38.14033,-87.775667,IN,250.0,,,SERC,MISO
66707,39.542799,-89.031529,IL,250.0,,,SERC,MISO
66708,30.399958,-94.35747,TX,115.0,,,TRE,MISO
66709,33.945207,-81.571162,SC,34.5,,,SERC,SCEG
66710,34.726402,-77.983449,NC,23.0,,,SERC,CPLE
66711,35.416929,-78.773252,NC,22.86,,,SERC,CPLE
66712,35.150766,-76.823601,NC,22.86,,,SERC,CPLE
66713,35.082,-119.316,CA,12.0,,,WECC,CISO
66714,36.633807,-120.177104,CA,12.0,,,WECC,CISO
66715,36.696,-119.885,CA,12.47,,,WECC,CISO
66716,32.86951,-111.514226,AZ,230.0,,,WECC,SRP
66717,33.918542,-80.6467,SC,230.0,,,SERC,CPLE
66718,35.39606,-80.123649,NC,4.16,,,SERC,DUK
66719,35.360306,-77.898055,NC,23.0,,,SERC,CPLE
66720,35.299225,-78.077183,NC,12.47,,,SERC,DUK
66721,35.299225,-78.077183,NC,22.86,,,SERC,CPLE
66722,35.556436,-80.651804,NC,12.47,,,SERC,DUK
66723,35.380139,-82.375953,NC,12.47,,,SERC,DUK
66724,36.009321,-79.367698,NC,12.4,,,SERC,DUK
66725,35.273434,-79.736312,NC,24.0,,,SERC,CPLE
66726,34.137674,-117.41597,CA,66.0,,,WECC,CISO
66727,44.697674,-73.124673,VT,12.47,,,NPCC,ISNE
66728,43.329411,-72.524102,VT,12.47,,,NPCC,ISNE
66729,42.87657,-73.91048,NY,13.2,,,NPCC,NYIS
66730,41.838,-77.2759,PA,12.47,,,RFC,PJM
66731,41.7754,-73.8758,NY,13.2,,,NPCC,NYIS
66732,41.807744,-73.903508,NY,13.2,,,NPCC,NYIS
66733,35.65,-119.85,CA,12.47,,,WECC,CISO
66734,43.0832,-75.7351,NY,13.2,,,NPCC,NYIS
66735,42.068818,-77.807418,NY,5.0,,,NPCC,NYIS
66736,39.6517,-104.5315,CO,480.0,,,MRO,SWPP
66737,39.7854,-104.5913,CO,480.0,,,MRO,SWPP
66738,39.7854,-104.5913,CO,480.0,,,MRO,SWPP
66739,39.65528,-104.52848,CO,480.0,,,MRO,SWPP
66740,39.78308,-104.58385,CO,480.0,,,MRO,SWPP
66741,44.091562,-69.79587,ME,12.5,,,NPCC,ISNE
66742,47.52262,-92.178348,MN,23.0,,,MRO,MISO
66743,46.87377,-92.051994,MN,13.8,,,MRO,MISO
66744,32.28,-83.99,GA,115.0,,,SERC,SEPA
66745,43.084749,-82.68715,MI,120.0,,,RFC,MISO
66746,40.698064,-74.192013,NJ,26.4,,,RFC,PJM
66747,38.895406,-91.136558,MO,161.0,,,SERC,MISO
66748,39.82229,-84.95008,IN,13.8,,,RFC,MISO
66749,42.873378,-73.622029,NY,13.2,,,NPCC,NYIS
66750,42.469941,-77.69541100000001,NY,36.0,,,NPCC,NYIS
66751,39.987519,-74.236436,NJ,34.5,,,RFC,PJM
66752,43.1,-76.294,NY,13.2,,,NPCC,NYIS
66753,43.86351,-90.15579,WI,12.5,,,MRO,MISO
66754,32.80417,-116.92547,CA,12.0,,,WECC,CISO
66755,32.78998,-117.02282,CA,12.0,,,WECC,CISO
66756,43.086377,-83.665117,MI,138.0,,,RFC,MISO
66757,35.838361,-119.088374,CA,66.0,,,WECC,CISO
66758,40.526261,-74.844085,NJ,34.5,,,RFC,PJM
66759,33.5,-90.1,MS,115.0,,,SERC,MISO
66760,43.738226,-90.013025,WI,12.5,,,MRO,MISO
66761,41.80327,-73.964944,NY,13.2,,,NPCC,NYIS
66762,42.83447,-73.89808,NY,13.2,,,NPCC,NYIS
66763,42.841167,-73.916454,NY,13.2,,,NPCC,NYIS
66764,42.85,-74.05,NY,13.2,,,NPCC,NYIS
66765,42.884182,-74.080778,NY,13.2,,,NPCC,NYIS
66766,42.791847,-73.95683,NY,13.2,,,NPCC,NYIS
66767,43.511296,-76.119554,NY,13.2,,,NPCC,NYIS
66768,44.57579,-68.199649,ME,12.5,,,NPCC,ISNE
66769,42.517279,-79.221323,NY,13.2,,,NPCC,NYIS
66770,39.22355,-76.48349,MD,480.0,,,RFC,PJM
66771,43.0832,-75.7351,NY,13.2,,,NPCC,NYIS
66772,34.807789,-118.316504,CA,230.0,,,WECC,CISO
66773,34.842388,-118.286187,CA,230.0,,,WECC,CISO
66774,31.900806,-97.033734,TX,345.0,,,SERC,ERCO
66775,28.947973,-99.067186,TX,138.0,,,TRE,ERCO
66776,40.326056,-74.130941,NJ,12.47,,,RFC,PJM
66777,42.821,-77.72,NY,34.5,,,NPCC,NYIS
66778,43.692866,-86.320971,MI,138.0,,,RFC,MISO
66779,33.48355,-113.03779,AZ,525.0,,,WECC,AZPS
66780,37.926667,-87.728889,IN,345.0,,,RFC,MISO
66781,38.444167,-87.174444,IN,138.0,,,RFC,MISO
66782,29.376438,-100.848513,TX,12.47,,,TRE,ERCO
66783,27.796921,-97.487069,TX,12.47,,,TRE,ERCO
66784,32.335025,-96.057897,TX,24.94,,,TRE,ERCO
66785,40.590066,-74.198355,NY,13.8,,,NPCC,NYIS
66786,41.554321,-72.578323,CT,345.0,,,NPCC,ISNE
66787,33.764993,-118.223658,CA,68.0,,,WECC,CISO
66788,32.798754,-98.064973,TX,12.47,,,TRE,ERCO
66789,31.291983,-94.724236,TX,115.0,,,TRE,ERCO
66790,31.715592,-102.598106,TX,12.47,,,TRE,ERCO
66791,31.867209,-101.469373,TX,21.6,,,TRE,ERCO
66792,27.242427,-98.140545,TX,12.47,,,TRE,ERCO
66794,31.193794,-94.798183,TX,12.47,,,TRE,ERCO
66795,32.391533,-98.978156,TX,12.47,,,TRE,ERCO
66796,40.857536,-74.41258,NJ,10.0,,,RFC,PJM
66797,36.49466,-119.46698,CA,480.0,,,WECC,CISO
66798,40.818832,-74.415765,NJ,50.0,,,RFC,PJM
66799,37.76217,-121.9579,CA,480.0,,,WECC,CISO
66800,37.76819,-121.9666,CA,480.0,,,WECC,CISO
66801,32.072844,-96.22393,TX,138.0,345.0,,TRE,ERCO
66802,39.893694,-74.698006,NJ,13.2,,,RFC,PJM
66803,39.892036,-74.694978,NJ,13.2,,,RFC,PJM
66804,32.72233,-101.638499,TX,138.0,,,TRE,ERCO
66805,33.621326,-115.095914,CA,500.0,,,WECC,CISO
66806,35.049,-119.1812,CA,12.0,,,WECC,CISO
66807,34.904711,-119.584995,CA,21.0,,,WECC,CISO
66808,35.006906,-120.454261,CA,230.0,,,WECC,CISO
66809,37.125754,-120.178792,CA,12.0,,,WECC,CISO
66810,37.124972,-120.457473,CA,12.0,,,WECC,CISO
66811,46.818828,-106.194583,MT,500.0,,,WECC,AVA
66812,41.71525,-74.79739,NY,12.4,,,NPCC,NYIS
66813,39.355676,-74.435517,NJ,32.0,,,RFC,PJM
66814,34.781625,-106.776858,NM,115.0,,,WECC,PNM
66815,40.550482,-74.54496,NJ,10.0,,,RFC,PJM
66816,42.83949,-73.93256,NY,13.2,,,NPCC,NYIS
66817,43.863103,-75.719312,NY,13.2,,,NPCC,NYIS
66818,36.795723,-86.94326,KY,161.0,,,SERC,TVA
66819,38.862089,-76.91249,MD,12.07,,,RFC,PJM
66820,39.25906,-87.62817,IL,345.0,,,RFC,PJM
66821,30.960219,-97.12452,TX,345.0,,,TRE,ERCO
66822,43.997512,-75.662935,NY,13.2,,,NPCC,NYIS
66823,43.990287,-75.661256,NY,13.2,,,NPCC,NYIS
66825,31.868033,-84.007772,GA,230.0,,,SERC,SOCO
66826,39.806053,-90.224433,IL,72.45,71.07,65.55,SERC,MISO
66827,43.32265,-73.46798,NY,13.2,,,NPCC,NYIS
66828,44.012763,-76.008734,NY,480.0,,,NPCC,NYIS
66829,42.966063,-77.683867,NY,15.5,,,NPCC,NYIS
66830,39.384389,-74.426271,NJ,49.98,,,RFC,PJM
66831,39.384389,-74.426271,NJ,36.52,,,RFC,PJM
66832,44.917755,-69.670659,ME,12.5,,,NPCC,ISNE
66833,46.90965,-67.838346,ME,12.47,,,NPCC,
66834,44.746062,-69.744698,ME,12.47,,,NPCC,ISNE
66835,42.09927,-73.95526,NY,13.2,,,NPCC,NYIS
66836,43.12198,-76.04235,NY,15.0,,,NPCC,NYIS
66837,36.568918,-79.032915,VA,230.0,,,SERC,PJM
66838,40.150905,-77.763811,PA,115.0,,,RFC,PJM
66839,36.839909,-78.938199,VA,115.0,,,SERC,PJM
66840,38.530674,-76.100362,MD,69.0,,,RFC,PJM
66841,39.073825,-78.280117,VA,138.0,,,SERC,PJM
66842,39.232046,-75.772277,MD,69.0,,,RFC,PJM
66843,39.2299,-76.0525,MD,69.0,,,RFC,PJM
66844,37.16738,-76.924229,VA,230.0,,,SERC,PJM
66845,40.446,-74.284,NJ,12.47,,,RFC,PJM
66846,41.399969,-74.502206,NY,13.2,,,NPCC,NYIS
