id,name,zone,base_kv,lat,lng,mw_load,gen_mw,gen_fuels
361,Winchester_Power_Park_Substation,SOUTH,138.0,30.02543,-96.99492,0.0,242.0,Gas
362,Plum_Substation,SOUTH,138.0,29.94394,-97.01204,0.0,0.0,
363,Schulenburg_Substation,SOUTH,138.0,29.67244,-96.9077,0.0,0.0,
364,Weimar_Substation,SOUTH,138.0,29.68362,-96.78366,0.0,0.0,
365,Hallettsville_Substation,SOUTH,138.0,29.42936,-96.98764,0.0,0.0,
366,Mont_Substation,SOUTH,138.0,29.40107,-97.00924,0.0,199.0,Wind
367,Sweet_Home_Substation,SOUTH,138.0,29.35804,-97.0413,0.0,0.0,
368,Pilot_Grove_Substation,SOUTH,138.0,29.32406,-97.08832,0.0,0.0,
369,Riverside_Substation,SOUTH,138.0,29.92743,-96.91999,0.0,0.0,
370,La_Grange_Substation,SOUTH,138.0,29.93282,-96.87433,0.0,0.0,
371,Fayette_Plant_2_Substation,SOUTH,345.0,29.91346,-96.75604,0.0,0.0,
372,Milano_Substation,SOUTH,138.0,30.76356,-96.86349,0.0,0.0,
373,Phillips_Coal_Substation,NORTH,138.0,31.09647,-96.67274,0.0,0.0,
374,Southwood_Valley_Substation,NORTH,138.0,30.59392,-96.31049,0.0,0.0,
375,Dowling_Road_Substation,NORTH,138.0,30.58564,-96.33351,0.0,0.0,
376,Snook_Substation,SOUTH,138.0,30.53662,-96.44996,0.0,0.0,
377,Koppe_Bridge_Substation,NORTH,138.0,30.53292,-96.31136,0.0,0.0,
378,Millican_Substation,NORTH,138.0,30.47555,-96.21605,0.0,0.0,
379,Wellborn_Switching_Station,NORTH,138.0,30.50083,-96.25268,0.0,0.0,
380,Highway_6_Substation,NORTH,138.0,30.44034,-96.13105,0.0,0.0,
381,Thorndale_North_Substation,SOUTH,138.0,30.62,-97.21114,0.0,0.0,
382,Salty_Substation,SOUTH,138.0,30.59623,-97.1326,0.0,0.0,
383,Rockdale_Substation,SOUTH,138.0,30.671,-97.01895,0.0,0.0,
384,Talbert_Ridge_Substation,SOUTH,138.0,30.68444,-96.96803,0.0,0.0,
385,Potranco_Substation,SOUTH,138.0,29.44606,-98.65751,0.0,0.0,
386,Smithville_Substation,SOUTH,138.0,30.02051,-97.15783,0.0,0.0,
387,Butler_Substation_387,SOUTH,138.0,30.38949,-97.32484,0.0,0.0,
388,Paige_Substation,SOUTH,138.0,30.2144,-97.13484,0.0,0.0,
389,Daffan_Gin_Substation,SOUTH,138.0,30.30959,-97.61541,0.0,6.4,Gas
390,Cameron_Substation,SOUTH,138.0,30.33983,-97.68625,0.0,0.0,
391,McNeil_Substation,SOUTH,138.0,30.39506,-97.68926,0.0,0.0,
392,McNeil_Substation_392,SOUTH,138.0,30.39303,-97.68925,0.0,0.0,
393,Bullick_Hollow_Substation,SOUTH,138.0,30.40322,-97.85696,0.0,0.0,
394,Rohr_Substation,SOUTH,138.0,29.93559,-97.87895,0.0,0.0,
395,Goforth_Substation,SOUTH,138.0,29.99245,-97.8416,0.0,0.0,
396,Buda_Substation,SOUTH,138.0,30.07541,-97.85145,0.0,0.0,
397,Friendship_Substation,SOUTH,138.0,30.16685,-97.94526,0.0,0.0,
398,Walnut_Springs_Switching_Station,NORTH,138.0,32.06883,-97.74786,0.0,111.7,Solar
399,Diboll_Substation_399,NORTH,138.0,31.1939,-94.79553,0.0,0.0,
400,Lufkin_Hill_Street_Substation,NORTH,138.0,31.34923,-94.74644,0.0,0.0,
401,Brownwood_Substation,NORTH,138.0,31.71859,-98.97424,0.0,0.0,
402,Coleman_Substation,WEST,138.0,31.81451,-99.40411,0.0,0.0,
403,Lake_Ivie_Pump_Substation,WEST,138.0,31.5778,-99.72147,0.0,0.0,
404,Lake_Ivie_Booster_Substation,WEST,138.0,31.85543,-99.78795,0.0,0.0,
405,Shiloh_Substation,NORTH,138.0,31.89297,-98.57283,0.0,0.0,
406,Comanche_Substation,NORTH,138.0,31.89425,-98.60554,0.0,0.0,
407,Hasse_Substation,NORTH,138.0,31.92445,-98.50414,0.0,0.0,
408,Central_Angelina_Substation,NORTH,138.0,31.44315,-94.77973,0.0,0.0,
409,Hudson_Substation,NORTH,138.0,31.33089,-94.77159,0.0,0.0,
410,Logan_s_Gap_Wind_Substation,NORTH,138.0,31.80298,-98.69439,0.0,210.2,Wind
411,Brownwood_Switching_Station,NORTH,138.0,31.66076,-98.92039,0.0,0.0,
412,Camp_Bowie_Substation,NORTH,138.0,31.63619,-98.96055,0.0,0.0,
413,Mercers_Gap_Switching_Station,NORTH,138.0,31.81762,-98.66702,0.0,0.0,
414,Zephyr_Substation,NORTH,138.0,31.70946,-98.86165,0.0,0.0,
415,San_Saba_Switching_Substation,SOUTH,138.0,31.2359,-98.67197,0.0,0.0,
416,Evant_Substation,SOUTH,138.0,31.43355,-98.17323,0.0,0.0,
417,Goldthwaite_Wind_Substation,NORTH,138.0,31.41494,-98.51195,0.0,328.6,Solar;Wind
418,San_Saba_Substation,SOUTH,138.0,31.19216,-98.6902,0.0,0.0,
419,Lometa_Substation,SOUTH,138.0,31.21535,-98.39085,0.0,0.0,
420,Devils_River_Substation,WEST,138.0,29.83943,-100.79681,0.0,0.0,
421,Graphine_Mine_Substation,SOUTH,138.0,30.80652,-98.35328,0.0,0.0,
422,Dobbyville_Substation,SOUTH,138.0,30.95254,-98.26269,0.0,0.0,
423,E_Babe_Smith_Substation,SOUTH,138.0,30.9915,-98.19826,0.0,0.0,
424,Naruna_Substation,SOUTH,138.0,31.04763,-98.1909,0.0,0.0,
425,Kempner_Substation,SOUTH,138.0,31.09131,-98.05401,0.0,0.0,
426,Copperas_Cove_Substation,SOUTH,138.0,31.10984,-97.96103,0.0,0.0,
427,Lampasas_Substation,SOUTH,138.0,31.08432,-98.18373,0.0,0.0,
428,Copperas_Cove_Substation_428,NORTH,138.0,31.1133,-97.9071,0.0,0.0,
429,Copperas_Cove_East_Substation,NORTH,138.0,31.11181,-97.87523,0.0,0.0,
430,Burnet_Substation,SOUTH,138.0,30.75922,-98.23738,0.0,0.0,
431,Andice_Substation,SOUTH,138.0,30.74904,-97.87594,0.0,0.0,
432,Blewett_Substation,SOUTH,138.0,29.20026,-100.03804,0.0,0.0,
433,Fairland_Substation,SOUTH,138.0,30.64513,-98.25817,0.0,0.0,
434,Coronado_Substation,SOUTH,138.0,30.75003,-98.41666,0.0,69.9,Gas
435,Sherwood_Shores_Substation,SOUTH,138.0,30.60966,-98.38007,0.0,0.0,
436,Granite_Mountain_Substation,SOUTH,138.0,30.58801,-98.29388,0.0,0.0,
437,Flatrock_Substation,SOUTH,138.0,30.50978,-98.20608,0.0,0.0,
438,Starcke_Substation,SOUTH,138.0,30.55233,-98.26127,0.0,0.0,
439,Marble_Falls_Substation,SOUTH,138.0,30.55522,-98.2579,0.0,41.0,Gas
440,Lakeway_Substation,SOUTH,138.0,30.37193,-97.94483,0.0,0.0,
442,Pitsburg_Substation,SOUTH,138.0,30.76636,-98.67766,0.0,0.0,
443,Hollmig_Substation,SOUTH,138.0,30.25245,-98.88211,0.0,0.0,
444,Newton_T_Busby_Substation,WEST,138.0,31.30775,-100.93928,0.0,0.0,
445,Ketchum_Mountain_Substation,WEST,138.0,31.297,-101.036,0.0,0.0,
446,Rock_Hollow_Substation,WEST,138.0,31.22938,-101.29946,0.0,0.0,
447,Wolfberry_Substation,WEST,138.0,31.10939,-101.3893,0.0,0.0,
448,Yucca_Substation,WEST,138.0,30.99048,-101.07742,0.0,0.0,
449,Esmeralda_Substation,WEST,138.0,30.96971,-101.30957,0.0,0.0,
450,Santa_Rita_Substation,WEST,138.0,31.22843,-101.65616,0.0,0.0,
451,Long_Loop_Substation,WEST,138.0,30.8955,-101.99218,0.0,0.0,
452,Century_Plant_Substation,WEST,138.0,30.60725,-102.58144,0.0,810.7,Solar
453,White_Baker_Substation,WEST,138.0,30.88595,-102.42329,0.0,0.0,
454,Keo_Substation,WEST,138.0,30.81837,-102.36594,0.0,132.0,Wind
455,Patriot_Substation,WEST,138.0,30.75544,-102.46917,0.0,0.0,
456,Ligon_Substation,WEST,138.0,30.83299,-102.37236,0.0,0.0,
457,Tombstone_Substation,WEST,138.0,31.00241,-102.67906,0.0,0.0,
458,Woodward_Wind_2_Substation,WEST,138.0,30.98006,-102.41703,0.0,0.0,
459,Woodward_Wind_1_Substation,WEST,138.0,30.95153,-102.48102,0.0,177.1,Wind
460,16th_Street_Substation,WEST,138.0,30.90031,-102.87329,0.0,0.0,
461,Airport_Substation,WEST,138.0,30.90304,-102.91933,0.0,10.9,Gas;Solar
462,Fort_Stockton_Plant_Substation,WEST,138.0,30.92737,-102.95527,0.0,0.0,
463,Sun_Valley_Substation,WEST,138.0,31.09535,-102.52312,0.0,0.0,
464,Oleander_Substation,SOUTH,138.0,26.20666,-97.66465,0.0,0.0,
465,Lonestar_Substation,WEST,138.0,31.59418,-103.24838,0.0,0.0,
466,Bone_Springs_Tap,WEST,138.0,31.54461,-103.41085,0.0,0.0,
467,Cochise_Substation,WEST,138.0,31.51392,-103.45229,0.0,0.0,
468,Barstow_Northwest_Substation,WEST,138.0,31.49729,-103.47183,0.0,0.0,
469,Bone_Springs_Substation,WEST,138.0,31.53126,-103.35574,0.0,0.0,
470,Reeves_County_4_Substation,WEST,138.0,31.39634,-103.62567,0.0,556.1,Solar
471,IH_20_Substation,WEST,138.0,31.39964,-103.49102,0.0,0.0,
472,Pecos_Substation_472,WEST,138.0,31.42938,-103.49854,0.0,0.0,
473,Faulkner_Substation,WEST,138.0,31.26113,-103.79328,0.0,0.0,
474,Flat_Top_Substation,WEST,138.0,31.19944,-103.35952,0.0,0.0,
475,Barrilla_Draw_Substation,WEST,138.0,31.25738,-103.43085,0.0,0.0,
477,Pyote_Substation,WEST,138.0,31.45062,-103.09812,0.0,0.0,
478,Birds_of_Prey_Substation,WEST,138.0,31.37404,-103.42689,0.0,0.0,
479,Birds_of_Prey_Tap,WEST,138.0,31.37798,-103.42377,0.0,0.0,
480,Quito_Draw_Substation,WEST,138.0,31.3246,-103.33815,0.0,0.0,
481,Collie_Field_Substation,WEST,138.0,31.41461,-103.46938,0.0,0.0,
482,Collie_Field_Tap,WEST,138.0,31.38267,-103.46206,0.0,0.0,
483,Worsham_Field_Substation,WEST,138.0,31.35612,-103.33454,0.0,0.0,
490,Saragosa_Substation,WEST,138.0,31.04188,-103.65303,0.0,0.0,
491,Solstice_Substation,WEST,345.0,30.9484,-103.36201,0.0,0.0,
492,Hovey_Substation,WEST,138.0,30.95259,-103.36146,0.0,22.0,Solar
493,Barrilla_Junction_Substation,WEST,138.0,30.94723,-103.36543,0.0,0.0,
494,Clovis_Substation,WEST,138.0,30.95342,-103.29188,0.0,157.6,Solar
495,Wolf_Bone_Ranch_Substation,WEST,138.0,31.23812,-103.21619,0.0,0.0,
497,Waha_Substation,WEST,138.0,31.29358,-103.1133,0.0,0.0,
498,Musquiz_Substation,WEST,138.0,31.23837,-103.15832,0.0,0.0,
499,King_Mountain_Southeast_Substation,WEST,138.0,31.22744,-102.13309,0.0,40.5,Wind
500,King_Mountain_Northeast_Substation,WEST,138.0,31.27438,-102.17962,0.0,79.7,Wind
503,Spudder_Flat_Substation,WEST,138.0,31.22123,-102.31254,0.0,1021.5,Solar
504,Arco_Substation,WEST,138.0,31.44062,-102.45912,0.0,0.0,
505,Crane_Substation,WEST,138.0,31.41084,-102.33728,0.0,0.0,
506,Crane_East_Substation,WEST,138.0,31.43274,-102.13157,0.0,0.0,
507,Tex_Harvey_Substation,WEST,138.0,31.85346,-101.79135,0.0,0.0,
509,Midkiff_Switching_Station,WEST,138.0,31.52092,-101.80784,0.0,0.0,
510,Upton_Substation,WEST,138.0,31.43845,-101.88493,0.0,0.0,
511,Pegasus_South_Substation,WEST,138.0,31.66292,-102.22512,0.0,0.0,
512,Pegasus_Substation,WEST,138.0,31.74075,-102.21318,0.0,0.0,
513,Pleasant_Farms_Substation,WEST,138.0,31.73987,-102.31635,0.0,0.0,
514,Midessa_South_Substation,WEST,345.0,31.85812,-102.21605,0.0,0.0,
515,Bendix_Substation,WEST,345.0,34.10323,-99.11277,0.0,235.6,Wind
516,Harlingen_Switching_Station,SOUTH,138.0,26.22228,-97.69833,0.0,0.0,
517,West_Childress_Substation,WEST,138.0,34.41939,-100.2271,0.0,0.0,
518,Salt_Fork_Wind_Substation,WEST,345.0,35.1639,-100.94032,0.0,174.0,Wind
519,Colbeck_s_Corner_Wind_Farm_Substation,WEST,345.0,35.33535,-101.15128,0.0,0.0,
520,Hereford_Wind_Substation,WEST,345.0,34.71914,-102.25575,0.0,163.4,Wind
521,Mariah_del_Norte_Wind_Substation,WEST,345.0,34.6861,-102.66479,0.0,230.4,Wind
522,Briscoe_Wind_Farm_Substation,WEST,345.0,34.39258,-101.31494,0.0,149.9,Wind
523,Wake_Wind_Wind_Energy_Substation,WEST,345.0,33.80282,-101.06985,0.0,257.3,Wind
524,Bow_Wood_Substation,SOUTH,345.0,31.4633,-99.54874,0.0,0.0,
525,Rattlesnake_Den_Wind_Substation,WEST,345.0,31.74935,-101.46647,0.0,415.0,Wind
526,Bedias_Substation,NORTH,138.0,30.67064,-95.98746,0.0,0.0,
527,Bryan_Substation_527,NORTH,138.0,30.74444,-96.4098,0.0,0.0,
528,Speedway_Substation,NORTH,138.0,30.54195,-96.21652,0.0,0.0,
529,Kurten_Substation,NORTH,138.0,30.79979,-96.29303,0.0,0.0,
530,Carlos_Substation,NORTH,138.0,30.59278,-96.10009,0.0,0.0,
531,Triangle_Park_Substation,NORTH,138.0,30.72541,-96.44937,0.0,0.0,
532,Spring_Branch_Substation,HOUSTON,138.0,30.33329,-95.69866,0.0,0.0,
533,Mockingbird_Substation_533,NORTH,138.0,30.37024,-96.09394,0.0,0.0,
534,Dobbin_Substation,HOUSTON,138.0,30.35076,-95.78147,0.0,0.0,
535,Greens_Prairie_Substation,NORTH,138.0,30.55372,-96.2576,0.0,0.0,
536,Bootleg_Substation,WEST,345.0,30.99446,-102.29157,0.0,126.0,Solar
537,Sirius_Substation,WEST,138.0,30.98208,-102.27414,0.0,160.2,Solar
538,Indian_Mesa_Substation,WEST,138.0,30.9791,-102.27131,0.0,0.0,
539,Indian_Mesa_Wind_Substation,WEST,138.0,30.93161,-102.20174,0.0,90.4,Wind
540,Desert_Sky_Wind_Substation,WEST,138.0,30.916,-102.10975,0.0,170.2,Wind
541,Mesa_View_Substation,WEST,138.0,30.8246,-102.03258,0.0,0.0,
543,West_Yates_Substation,WEST,138.0,30.94925,-101.96601,0.0,0.0,
545,Glass_Ranch_Substation,WEST,138.0,32.18773,-102.00887,0.0,0.0,
546,Blossom_Substation,SOUTH,138.0,29.54666,-98.45938,0.0,0.0,
547,Bulverde_Substation,SOUTH,138.0,29.73157,-98.44132,0.0,0.0,
548,Cedar_Hill_Switching_Station,WEST,138.0,32.01434,-100.73899,0.0,0.0,
549,Haynes_Substation,WEST,138.0,32.44339,-100.39742,0.0,0.0,
550,Sweetwater_Downtown_Substation,WEST,138.0,32.46595,-100.40974,0.0,0.0,
551,Sweetwater_Wind_2_Substation,WEST,138.0,32.3309,-100.37986,0.0,0.0,
552,Trent_Wind_Farm_Substation,WEST,138.0,32.44964,-100.23186,0.0,156.5,Wind
553,Abilene_South_Substation,WEST,138.0,32.35897,-99.75146,0.0,0.0,
554,Sharp_Substation,WEST,138.0,32.35996,-99.75484,0.0,0.0,
555,Abilene_Northwest_Substation,WEST,138.0,32.50281,-99.78994,0.0,0.0,
556,Abilene_Industrial_Park_Substation,WEST,138.0,32.46515,-99.81143,0.0,0.0,
557,Abilene_Elm_Creek_Substation,WEST,138.0,32.45813,-99.78958,0.0,0.0,
558,Turkey_Track_Wind_Substation,WEST,138.0,32.21201,-100.25652,0.0,174.6,Wind
559,McElmurray_Substation,WEST,138.0,32.46584,-100.13883,0.0,101.2,Wind
560,Potter_Substation,WEST,138.0,32.38711,-99.83677,0.0,0.0,
561,Abilene_Twilight_Trails_Substation,WEST,138.0,32.41734,-99.78715,0.0,0.0,
562,Abilene_Rebecca_Lane_Substation,WEST,138.0,32.39448,-99.78267,0.0,0.0,
563,Wylie_Substation,WEST,138.0,32.36808,-99.77644,0.0,0.0,
564,Nicole_Switching_Station,WEST,138.0,32.02352,-100.29031,0.0,0.0,
565,Oak_Creek_Switching_Station,WEST,138.0,32.04682,-100.2929,0.0,0.0,
566,Fort_Chadbourne_Substation,WEST,138.0,32.01699,-100.27449,0.0,0.0,
567,Butman_Substation,WEST,138.0,32.44935,-100.07386,0.0,0.0,
568,Lufkin_Substation,NORTH,138.0,31.35787,-94.73846,0.0,0.0,
569,Andrews_County_Northwest_Substation,WEST,138.0,32.42743,-103.05875,0.0,0.0,
570,Gasland_Substation,WEST,138.0,32.24976,-102.82749,0.0,0.0,
571,Alice_Substation,SOUTH,138.0,27.72977,-98.08738,0.0,0.0,
572,Kingsville_Substation,SOUTH,138.0,27.53064,-97.88618,0.0,0.0,
573,King_Ranch_Gas_Plant_Substation,SOUTH,138.0,27.46919,-98.05348,0.0,0.0,
574,Celanese_Bishop_Substation,SOUTH,138.0,27.56048,-97.83038,0.0,0.0,
575,Bunsen_Substation,SOUTH,138.0,27.76154,-97.81846,0.0,0.0,
576,Kleberg_Substation,SOUTH,138.0,27.49213,-97.85522,0.0,0.0,
577,White_River_Substation,WEST,345.0,34.05887,-101.17975,0.0,59.8,Wind
578,South_Plains_Wind_1_Substation,WEST,345.0,34.08059,-101.32376,0.0,0.0,
579,South_Plains_Wind_2_Substation,WEST,345.0,34.19611,-101.38128,0.0,500.3,Wind
580,Elk_Station_Switchyard,WEST,345.0,33.8662,-101.83984,0.0,0.0,
581,Papalote_Creek_Wind_Farm_Substation,SOUTH,138.0,27.95107,-97.42597,0.0,179.9,Wind
582,George_West_Substation,SOUTH,138.0,28.302,-98.13844,0.0,0.0,
583,Orange_Grove_Switching_Station,SOUTH,138.0,27.91908,-97.96143,0.0,0.0,
584,Karnes_City_Substation,SOUTH,138.0,28.85884,-97.87869,0.0,0.0,
585,Lyssy_Substation,SOUTH,138.0,28.89428,-98.12007,0.0,0.0,
586,Tuleta_Substation,SOUTH,138.0,28.59823,-97.78878,0.0,0.0,
587,Choate_Substation_587,SOUTH,138.0,28.81553,-97.74081,0.0,0.0,
588,Choke_Canyon_Substation,SOUTH,138.0,28.45497,-98.21916,0.0,0.0,
589,Sigmor_Substation,SOUTH,138.0,28.4553,-98.187,0.0,0.0,
590,Three_Rivers_Refinery_Substation,SOUTH,138.0,28.45851,-98.1907,0.0,0.0,
591,Tilden_Substation,SOUTH,138.0,28.4594,-98.51846,0.0,0.0,
592,George_West_Switching_Station,SOUTH,138.0,28.40364,-98.19401,0.0,0.0,
593,Fowlerton_Substation,SOUTH,345.0,28.37133,-98.80057,0.0,0.0,
594,Los_Angeles_Substation,SOUTH,138.0,28.39099,-99.00118,0.0,0.0,
595,Champlin_Citgo_West_Substation,SOUTH,138.0,27.80984,-97.49668,0.0,0.0,
596,Koch_Upriver_Substation,SOUTH,138.0,27.82746,-97.5247,0.0,0.0,
597,Hearn_s_Ferry_Substation,SOUTH,138.0,27.83222,-97.53784,0.0,0.0,
598,Clarkwood_Substation,SOUTH,138.0,27.82026,-97.53548,0.0,0.0,
600,West_Oso_Substation,SOUTH,138.0,27.76615,-97.45219,0.0,0.0,
601,Highway_9_Substation,SOUTH,138.0,27.79647,-97.44592,0.0,0.0,
602,Cantwell_Substation,SOUTH,138.0,27.81148,-97.44433,0.0,0.0,
603,Mayo_Substation,SOUTH,138.0,27.90941,-97.42464,0.0,0.0,
604,Barney_Davis_Substation,SOUTH,138.0,27.6078,-97.31308,0.0,352.8,Gas
605,Alazan_Substation,SOUTH,138.0,27.55991,-97.50227,0.0,0.0,
606,Palmito_Substation,SOUTH,345.0,25.98444,-97.38015,0.0,0.0,
607,North_Mineola_Substation,NORTH,138.0,32.68902,-95.47369,0.0,0.0,
608,McAdoo_Wind_Energy_Substation,WEST,138.0,33.75037,-100.99161,0.0,150.0,Wind
609,Spur_Substation,WEST,138.0,33.4737,-100.85722,0.0,0.0,
610,Salt_Creek_2_Substation,WEST,138.0,33.23111,-100.86989,0.0,0.0,
611,Salt_Creek_1_Substation,WEST,138.0,33.22892,-100.88034,0.0,455.9,Solar
612,Drumright_Switching_Station,WEST,138.0,32.06484,-101.40865,0.0,0.0,
613,Forsan_Substation,WEST,138.0,32.08031,-101.41675,0.0,0.0,
614,Ocotillo_Wind_Substation,WEST,138.0,32.13194,-101.39381,0.0,121.9,Wind
615,Bull_Creek_Wind_Substation,WEST,138.0,32.92785,-101.5844,0.0,180.0,Wind
616,Exxon_Sharon_Ridge_Substation,WEST,138.0,32.62898,-101.14947,0.0,0.0,
617,Brazos_Wind_2_Substation,WEST,138.0,32.93891,-101.31598,0.0,0.0,
618,Brazos_Wind_1_Substation,WEST,138.0,32.95261,-101.12965,0.0,155.4,Wind
619,Red_Canyon_Wind_Substation,WEST,138.0,32.91879,-101.18475,0.0,247.6,Wind
620,Scurry_Switching_Station,WEST,138.0,32.87121,-100.97494,0.0,253.0,Wind
621,Scurry_Chevron_Substation,WEST,138.0,32.8128,-100.96086,0.0,0.0,
623,Brand_Substation,WEST,138.0,32.78355,-100.94439,0.0,182.4,Wind
624,Bluff_Creek_Substation,WEST,138.0,32.62709,-101.0543,0.0,0.0,
625,Knapp_Substation,WEST,138.0,32.69163,-101.05242,0.0,0.0,
626,Sacroc_Substation,WEST,138.0,32.74232,-100.98574,0.0,566.8,Wind
627,Snyder_Substation,WEST,138.0,32.70402,-100.90259,0.0,0.0,
628,Camp_Springs_Wind_1_Substation,WEST,138.0,32.7596,-100.82371,0.0,0.0,
629,Golden_Switching_Station,WEST,138.0,32.77636,-100.94511,0.0,0.0,
630,Sun_Switching_Station,WEST,138.0,32.74868,-100.96162,0.0,0.0,
631,Alum_Creek_Substation,SOUTH,138.0,30.0659,-97.23304,0.0,0.0,
632,Stephens_Ranch_Wind_Project_II_Substation,WEST,345.0,32.98248,-101.66762,0.0,0.0,
633,Wadsworth_Substation,WEST,230.0,33.55682,-101.79928,0.0,0.0,
634,Webberville_Solar_Substation,SOUTH,138.0,30.24265,-97.50266,0.0,470.4,Solar
635,Dunlap_Substation,SOUTH,345.0,30.27511,-97.53971,0.0,0.0,
636,Elroy_Substation,SOUTH,138.0,30.14129,-97.62457,0.0,0.0,
637,Stoney_Ridge_Substation,SOUTH,138.0,30.15883,-97.63588,0.0,0.0,
638,Wyldwood_Substation,SOUTH,138.0,30.1311,-97.47373,0.0,0.0,
639,Hillbig_Substation,SOUTH,138.0,30.00556,-97.40441,0.0,0.0,
640,Elgin_Substation,SOUTH,138.0,30.33467,-97.34057,0.0,0.0,
641,Swiftex_Substation,SOUTH,138.0,30.2026,-97.3127,0.0,0.0,
642,Manor_Substation,SOUTH,138.0,30.34944,-97.50948,0.0,0.0,
643,Knob_Creek_Switching_Station,SOUTH,345.0,31.0562,-97.31296,0.0,0.0,
644,Panda_Temple_2_Substation,SOUTH,345.0,31.05759,-97.31631,0.0,1634.2,Gas
645,Temple_South_Substation,SOUTH,138.0,31.07673,-97.37442,0.0,0.0,
646,Killeen_Taft_Street_Substation,SOUTH,138.0,31.10119,-97.70767,0.0,0.0,
647,Harker_Heights_Substation,SOUTH,138.0,31.09776,-97.67185,0.0,0.0,
648,Nolanville_Substation,SOUTH,138.0,31.08706,-97.54497,0.0,0.0,
649,Killeen_Fort_Hood_Substation,SOUTH,138.0,31.13253,-97.76664,0.0,0.0,
650,Trimmer_Substation,SOUTH,138.0,31.00786,-97.68159,0.0,0.0,
651,Ding_Dong_Substation,SOUTH,138.0,30.98728,-97.76668,0.0,0.0,
652,Cedar_Valley_Substation,SOUTH,138.0,30.92927,-97.68633,0.0,0.0,
653,Killeen_South_Substation,SOUTH,138.0,31.063,-97.76857,0.0,0.0,
654,Killeen_Fort_Hood_West_Substation,SOUTH,138.0,31.10915,-97.81284,0.0,0.0,
655,Killeen_Clear_Creek_Substation,SOUTH,138.0,31.10999,-97.82122,0.0,0.0,
656,Killeen_Clarke_Road_Substation,NORTH,138.0,31.11039,-97.84338,0.0,63.5,Solar
657,Hallsburg_Substation,NORTH,138.0,31.52428,-97.00575,0.0,0.0,
658,Northcrest_Substation,NORTH,138.0,31.64256,-97.09368,0.0,0.0,
659,Waco_Colonial_Avenue_Substation,NORTH,138.0,31.54741,-97.16186,0.0,0.0,
660,Waco_South_Substation,NORTH,138.0,31.52603,-97.13242,0.0,0.0,
661,Waco_Lasalle_Substation,NORTH,138.0,31.54309,-97.07178,0.0,0.0,
662,Waco_M_M_Mars_2_Substation,NORTH,138.0,31.48706,-97.19587,0.0,0.0,
663,Cayote_Substation,NORTH,138.0,31.81446,-97.39643,0.0,0.0,
664,Windsor_Substation,NORTH,138.0,31.50784,-97.30096,0.0,0.0,
665,Groesbeck_Main_Substation,NORTH,138.0,31.52114,-96.54123,0.0,0.0,
666,Mexia_Substation,NORTH,138.0,31.68287,-96.48648,0.0,4.0,Solar
667,Perry_Substation,NORTH,138.0,31.44028,-96.87622,0.0,508.0,Solar
668,China_Spring_Substation,NORTH,138.0,31.67118,-97.30412,0.0,0.0,
669,Bosque_Substation,NORTH,138.0,31.68582,-97.37502,0.0,0.0,
670,Moody_Substation,SOUTH,138.0,31.27525,-97.3758,0.0,0.0,
671,Moffat_Substation,SOUTH,138.0,31.20398,-97.43756,0.0,0.0,
672,Temple_North_Substation,SOUTH,138.0,31.13412,-97.33608,0.0,0.0,
673,Temple_Northwest_Substation,SOUTH,138.0,31.10937,-97.40241,0.0,0.0,
674,Baylor_Substation,NORTH,138.0,31.55079,-97.10432,0.0,0.0,
675,Cotton_Belt_Substation,NORTH,138.0,31.4278,-97.31754,0.0,0.0,
676,Spring_Valley_Substation,NORTH,138.0,31.38048,-97.27863,0.0,0.0,
677,Steep_Hollow_Substation,NORTH,138.0,30.68786,-96.26952,0.0,0.0,
678,Spinning_Spur_3_Substation,WEST,345.0,35.29713,-102.7103,0.0,565.1,Wind
679,Rolling_Hills_Interchange,WEST,230.0,35.29549,-101.84083,0.0,0.0,
682,El_Mar_Substation,WEST,138.0,31.78806,-103.61994,0.0,0.0,
683,Mason_Substation,WEST,138.0,31.8023,-103.81818,0.0,0.0,
684,Permian_Basin_Station,WEST,138.0,31.584,-102.95966,0.0,447.0,Gas
685,Wickett_Substation,WEST,138.0,31.5979,-103.02129,0.0,0.0,
686,Sandhills_Substation,WEST,138.0,31.52949,-102.67201,0.0,0.0,
687,Judkins_Substation,WEST,138.0,31.71639,-102.59718,0.0,0.0,
688,Southwestern_Portland_Substation,WEST,138.0,31.74699,-102.54482,0.0,0.0,
689,Edwards_Substation,WEST,138.0,31.64412,-102.50449,0.0,0.0,
690,Goldsmith_Amoco_Substation,WEST,138.0,31.9907,-102.65311,0.0,587.9,Solar
691,Wickett_Substation_691,WEST,138.0,31.57564,-103.02387,0.0,0.0,
692,Monahans_Substation,WEST,138.0,31.59425,-102.89962,0.0,0.0,
693,Helios_Substation,SOUTH,138.0,29.22601,-99.6997,0.0,303.5,Solar
694,Cheyenne_Substation,WEST,138.0,31.93467,-103.04445,0.0,0.0,
695,Unocal_Dollarhide_Substation,WEST,138.0,32.14634,-103.04221,0.0,0.0,
696,Amoco_Three_Bar_Substation,WEST,138.0,32.14502,-102.80582,0.0,0.0,
697,Sandridge_Energy_Substation,WEST,138.0,31.858,-102.6481,0.0,0.0,
700,Wink_Substation,WEST,138.0,31.76342,-103.16299,0.0,0.0,
701,AA_Pipeline_Substation,WEST,138.0,31.76417,-103.17636,0.0,0.0,
702,Wink_Substation_702,WEST,138.0,31.76315,-103.14494,0.0,0.0,
